,MonthYear,Count,SumGoldsteinScale,Actor2CountryCode
3895,202008,3,12.0,FIN
3896,202008,2,8.0,GIN
3897,201704,338,1391.6,TUR
3898,201611,57,247.8,POL
3899,201707,26,107.6,EST
3900,201611,5,20.0,SEA
3901,201610,13,52.0,TJK
3902,201706,1221,5092.599999999999,USA
3903,201606,1381,5793.800000000002,RUS
3904,201703,6,24.0,NGA
3905,201612,112,475.0,ISR
3906,201601,61,295.5999999999998,PAK
3907,201610,4,16.0,MDG
3908,201705,1,4.0,LAO
3909,201704,2,8.0,PRY
3910,201605,111,481.3,TUR
3911,201711,71,284.0,CHE
3912,201711,117,505.8,JPN
3913,201805,43,172.0,ARG
3914,201805,98,400.6,SAU
3915,201802,52,228.8,SAU
3916,201712,6,24.0,MKD
3917,201709,14,56.0,VAT
3918,201801,52,216.4,ARG
3919,201805,13,53.2,CUB
3920,201801,5,20.0,BGD
3921,201710,429,1896.8999999999999,SYR
3922,201709,2,9.0,DOM
3923,201803,9,36.0,IND
3924,201802,1,4.0,PGS
3925,201602,220,902.7999996185303,FRA
3926,201509,30,135.0,CUB
3927,201804,10,40.0,CYP
3928,201602,15,60.0,ARG
3929,201509,45,184.8,PAK
3930,201710,2,8.0,MMR
3931,201510,15,61.2,KHM
3932,201508,9,36.0,FIN
3933,201604,6,31.2,THA
3934,201601,21,84.0,VNM
3935,201504,31,137.20000000000002,SAU
3936,201603,42,180.0,PAK
3937,201502,4,16.0,THA
3938,201603,8,32.0,ALB
3939,201507,3,12.0,SDN
3940,201508,3,12.0,OMN
3941,201603,3,12.0,NPL
3942,201508,6,24.0,PER
3943,201608,4,16.0,CYP
3944,201705,2,8.0,MAR
3945,201807,445,1958.6,IRN
3946,201904,19,79.60000000000001,TJK
3947,201904,10,40.0,SYC
3948,201811,16,68.8,VEN
3949,201606,8,32.0,ARG
3950,201810,10,40.0,JAM
3951,201607,2,8.0,PHL
3952,201603,2,8.0,BGD
3953,201810,17,68.5,MEX
3954,201808,111,444.0,CHE
3955,201807,11,53.0,MDA
3956,201812,78,312.0,SRB
3957,201908,152,634.2,IRN
3958,201507,1,4.0,SVK
3959,202003,98,422.29999999999995,IRN
3960,201908,39,163.2,BGR
3961,201906,28,115.0,BGR
3962,201908,10,40.0,WST
3963,201812,3,12.0,CUB
3964,202002,5,20.0,THA
3965,202002,5,20.0,QAT
3966,201907,6,24.0,BGD
3967,201605,2,10.4,KWT
3968,201912,5,23.6,MOZ
3969,202012,5,23.6,FIN
3970,201902,1,4.0,KHM
3971,201905,14,80.0,CAF
3972,202001,13,65.2,ARM
3973,201911,3,12.0,NLD
3974,201909,4,16.0,ESP
3975,201903,2,8.0,SUR
3976,202006,18,76.8,POL
3977,202007,3,12.0,SWE
3978,202007,10,40.0,SRB
3979,202007,1,4.0,BOL
3980,202009,33,133.2,JPN
3981,202009,6,24.0,NGA
3982,201611,24,98.2,DZA
3983,201702,30,123.6,SRB
3984,201611,27,112.8,CAN
3985,201608,6,25.2,BGD
3986,201706,57,237.6,NOR
3987,201703,16,64.0,GRC
3988,201706,11,44.0,DZA
3989,201708,19,94.0,LBN
3990,201610,5,20.0,MAR
3991,201610,15,74.4,CZE
3992,201610,19,76.0,SDN
3993,201610,11,48.8,ECU
3994,201609,174,724.6,PSE
3995,201707,1,4.0,PNG
3996,201612,2698,12085.700000000004,TUR
3997,201512,4,16.0,PHL
3998,201701,12,48.0,MNG
3999,201701,25,101.2,CAN
4000,201512,217,921.4000000000003,BLR
4001,201603,126,531.599999809265,EUR
4002,201606,186,756.8,FRA
4003,201609,2,8.0,VAT
4004,201612,6,24.0,KOR
4005,201709,71,287.6,IRQ
4006,201705,24,103.8,CUB
4007,201803,29,125.6,SWE
4008,201711,7,28.0,PRT
4009,201711,44,179.6,SRB
4010,201801,2,8.0,DZA
4011,201801,20,84.80000000000001,MMR
4012,201508,359,1501.6000000000004,DEU
4013,201710,117,482.4,VEN
4014,201711,20,80.0,QAT
4015,201712,2,8.0,MDV
4016,201602,188,787.1999994277957,CHN
4017,201602,43,191.19999904632567,AFG
4018,201707,2,8.0,NZL
4019,201506,14,56.0,YEM
4020,201603,74,304.29999999999995,MAR
4021,201507,39,159.6,CHE
4022,201803,17,68.0,NGA
4023,201508,22,88.0,MAR
4024,201510,32,129.0,LBN
4025,201805,4,16.0,VNM
4026,201805,7,28.0,LBY
4027,201804,4,20.8,TWN
4028,201604,12,48.0,CAN
4029,201510,33,147.0,CUB
4030,201506,43,181.60000000000002,EGY
4031,201803,12,48.0,SYC
4032,201712,4,16.0,CAS
4033,201603,7,28.0,IDN
4034,201506,29,119.4,MDA
4035,201803,8,32.0,CUB
4036,201606,16,64.0,CHE
4037,201602,6,24.0,KWT
4038,201810,145,603.2999999999998,ITA
4039,201503,1,4.0,PHL
4040,201712,3,12.0,SVK
4041,201607,13,53.2,NGA
4042,201502,5,21.2,AFR
4043,201809,8,35.6,DZA
4044,201806,272,1090.4,EGY
4045,201812,445,1982.6,SYR
4046,201810,5,20.0,SWE
4047,201607,1,4.0,MDV
4048,201905,31,131.20000000000002,COG
4049,201807,8,32.0,CZE
4050,201909,16,64.0,EGY
4051,201910,19,85.60000000000001,VNM
4052,201910,2,8.0,PER
4053,201906,54,218.39999999999998,KOR
4054,201904,7,28.0,IDN
4055,201809,7,29.2,CAF
4056,201809,8,32.0,COL
4057,201902,5,20.0,DZA
4058,201902,4,16.0,DNK
4059,201911,1,4.0,MAR
4060,202001,6,24.0,TJK
4061,202001,19,76.0,MYS
4062,201912,30,129.0,EGY
4063,201904,14,64.0,CAF
4064,201904,1,4.0,PRY
4065,202012,2,8.0,TUN
4066,202004,2,8.0,NPL
4067,202001,2,10.4,LBN
4068,201806,13,70.0,VEN
4069,201906,1,4.5,NAM
4070,201906,3,14.4,CAS
4071,201812,8,34.4,CAF
4072,202010,513,2303.0,RUS
4073,202011,3,12.0,DZA
4074,201905,2,8.0,BOL
4075,202006,62,268.5,EUR
4076,202007,58,241.6,DEU
4077,202009,62,271.79999999999995,AZE
4078,202009,8,32.0,POL
4079,202003,7,32.8,SDN
4080,201704,284,1248.1999999999996,BLR
4081,201602,6069,26632.699974250776,
4082,201702,8,32.0,NZL
4083,201704,7,34.6,HRV
4084,201704,2,8.0,MLT
4085,201707,83,350.2,SAU
4086,201608,66,270.3,SRB
4087,201608,4,16.0,MLI
4088,201705,2011,8331.800000000003,RUS
4089,201703,26,106.4,AUT
4090,201610,13,52.0,ALB
4091,201610,5,20.0,PRK
4092,201701,4,17.2,THA
4093,201705,1,4.0,CRI
4094,201611,3,12.0,NZL
4095,201803,5,20.0,MDV
4096,201801,912,3844.1,RUS
4097,201801,14,56.0,BGR
4098,201802,30,120.0,BGR
4099,201709,2,8.0,CHL
4100,201802,181,739.4,EUR
4101,201805,8,32.0,IRL
4102,201702,3,12.0,HTI
4103,201505,344,1447.4,GBR
4104,201503,194,786.2,KGZ
4105,201510,8,32.0,AUS
4106,201511,34,138.4,BGR
4107,201505,34,154.0,KGZ
4108,201803,16,67.6,DJI
4109,201804,3,12.0,BRA
4110,201805,10,40.0,BOL
4111,201502,35,147.2,TUR
4112,201512,11,44.0,UZB
4113,201712,13,61.6,CAF
4114,201502,5,20.0,IRQ
4115,201508,4,19.599999999999998,ALB
4116,201602,30,124.79999923706055,THA
4117,201509,4,16.0,CZE
4118,201511,5,20.0,TWN
4119,201610,3,15.0,ARE
4120,201602,27,117.59999961853028,VNM
4121,201706,1,4.0,BFA
4122,201511,12,58.80000000000001,IRL
4123,201602,4,18.4,PHL
4124,201601,1,4.0,GAB
4125,201904,21,92.4,SDN
4126,201809,46,190.6,FIN
4127,201607,42,192.4,ISR
4128,201807,34,149.20000000000002,ITA
4129,201901,8,35.6,CHL
4130,201812,5064,21953.29999999998,
4131,201506,2,8.0,GUY
4132,201712,2,10.0,ARE
4133,201510,1,4.0,MDV
4134,201911,92,391.4,EGY
4135,201908,31,126.4,AZE
4136,201904,6,25.0,MEX
4137,201811,14,57.2,LBY
4138,201811,9,36.0,PRT
4139,201811,2,9.2,EST
4140,201911,2,10.4,ZWE
4141,201910,55,225.4,NOR
4142,201908,17,68.0,ISL
4143,201812,4,18.4,ETH
4144,201809,42,170.0,MDA
4145,201808,1,4.0,DOM
4146,201911,22,88.0,LBY
4147,201912,24,99.60000000000001,ARM
4148,202011,5,20.0,FIN
4149,201912,20,80.0,NLD
4150,201902,2,9.2,SSD
4151,202001,16,64.0,MEX
4152,202001,4,20.0,NMR
4153,202012,1,5.2,SWE
4154,201906,24,98.4,NLD
4155,201907,1,4.0,DNK
4156,201909,5,20.0,BOL
4157,201905,2,8.0,MLT
4158,201909,3,15.600000000000001,DZA
4159,202010,5,22.4,LTU
4160,202011,3,12.0,LBN
4161,202003,4,16.0,ZWE
4162,202003,2,8.0,AUS
4163,202012,2,14.0,CAF
4164,202005,2,8.0,LUX
4165,202005,16,64.0,UZB
4166,202006,95,424.8,SYR
4167,202004,2,8.0,KWT
4168,202004,5,20.0,WST
4169,202004,4,18.4,THA
4170,202007,5,22.4,GRC
4171,202007,3,12.0,NLD
4172,202006,4,16.0,HRV
4173,202008,6,24.0,TZA
4174,201611,418,1763.4,TUR
4175,201702,164,683.2,FRA
4176,201602,71,294.79999999999995,ISR
4177,201701,20,83.6,ITA
4178,201707,51,210.0,MEX
4179,201708,43,181.7,WST
4180,201708,16,74.0,PSE
4181,201707,23,92.0,IDN
4182,201609,76,327.4,POL
4183,201612,4,16.0,SGP
4184,201706,4,16.0,CMR
4185,201603,2348,11491.300000000003,SYR
4186,201705,11,48.8,MEX
4187,201609,9,36.0,TZA
4188,201611,10,43.6,BDI
4189,201709,8,32.0,ARG
4190,201709,22,91.60000000000001,LBY
4191,201805,304,1228.2000000000003,PRK
4192,201712,9,39.6,MEX
4193,201610,1,4.0,CAS
4194,201709,6,29.799999999999997,HUN
4195,201710,56,242.00000000000003,AFG
4196,201804,42,172.5,CHE
4197,201612,4,16.0,SWE
4198,201603,196,801.1999998092651,CHE
4199,201512,91,372.99999999999994,ISR
4200,201603,122,488.0,QAT
4201,201612,13,52.0,SDN
4202,201803,10,40.0,AGO
4203,201511,170,702.4000000000002,SAU
4204,201804,14,56.0,CZE
4205,201507,11,46.4,SWE
4206,201510,47,188.0,BGR
4207,201508,53,215.0,MYS
4208,201505,153,669.4,SYR
4209,201708,1,4.0,TCD
4210,201711,5,20.0,LTU
4211,201507,18,72.0,DNK
4212,201602,7,28.0,MNG
4213,201602,43,174.5,SRB
4214,201604,2,8.0,NMR
4215,201502,11,44.0,JPN
4216,201504,7,28.0,MKD
4217,201503,14,56.0,DNK
4218,201503,10,40.0,KHM
4219,201601,2,8.0,NZL
4220,201608,1,4.0,SEA
4221,201608,6,27.6,PRT
4222,201807,462,1893.7999999999997,GBR
4223,201807,333,1456.9999999999995,ISR
4224,201807,364,1513.8,CHN
4225,201507,4,16.0,MEA
4226,201811,48,204.0,EGY
4227,201811,62,248.0,SGP
4228,201811,22,106.0,SDN
4229,201809,32,128.0,ZWE
4230,201809,115,490.3,EUR
4231,201901,2,8.0,ISL
4232,201811,10,40.0,ZWE
4233,201512,4,16.0,NIC
4234,201504,1,7.0,PHL
4235,201806,310,1403.0,SYR
4236,201901,5,23.6,QAT
4237,201812,673,2807.9999999999995,TUR
4238,201908,37,154.9,KGZ
4239,201810,17,69.2,DZA
4240,201902,9,40.8,LBN
4241,201902,342,1527.8999999999999,VEN
4242,201902,11,44.0,BEL
4243,202011,16,67.6,SRB
4244,202002,9,36.0,EST
4245,201804,1,4.0,TCD
4246,201907,19,78.4,SRB
4247,201912,19,76.0,PSE
4248,201912,5,20.0,CUB
4249,201503,1,4.0,DZA
4250,202009,3,12.0,DOM
4251,201907,2,8.0,LUX
4252,201905,2,9.2,DZA
4253,201905,3,15.0,SWE
4254,201906,2,10.4,ERI
4255,201708,1,5.2,HRV
4256,201911,1,4.0,HRV
4257,202010,65,305.0,FRA
4258,202003,4,18.4,MOZ
4259,202004,48,209.4,EUR
4260,202006,8,35.6,LBN
4261,202008,26,109.0,BRA
4262,202009,2,8.0,COG
4263,202009,2,8.0,CZE
4264,202002,366,1515.1999999999998,BLR
4265,201704,32,130.4,FIN
4266,201703,160,646.6,WST
4267,201611,1,4.0,VAT
4268,201702,1090,4550.700000000001,USA
4269,201702,32,132.8,BGD
4270,201604,127,516.2,GBR
4271,201707,26,113.0,CAN
4272,201706,32,135.79999999999998,KOR
4273,201703,13,56.0,AUS
4274,201509,15,62.400000000000006,AFR
4275,201509,233,1000.4000000000004,EUR
4276,201612,20,80.0,CYP
4277,201612,3,13.2,CZE
4278,201705,17,77.4,LBY
4279,201707,2,10.4,ZMB
4280,201705,13,52.0,BGR
4281,201705,2,8.0,SOM
4282,201803,602,2646.3999999999996,SYR
4283,201709,47,191.60000000000002,SRB
4284,201801,104,439.9,EUR
4285,201709,36,147.6,MEX
4286,201802,241,984.3999999999999,EGY
4287,201709,3,15.600000000000001,BFA
4288,201802,35,146.5,VEN
4289,201705,7,31.0,KWT
4290,201803,13,52.0,ARE
4291,201508,776,3223.999999999999,USA
4292,201710,120,533.4,EUR
4293,201611,6,24.0,TWN
4294,201712,12,48.0,NGA
4295,201804,22,92.8,IND
4296,201804,44,185.4,MDA
4297,201509,48,199.2,GRC
4298,201506,216,902.4000000000003,TUR
4299,201506,363,1494.4,DEU
4300,201511,1106,4790.699999999994,EGY
4301,201605,153,671.1999999999999,AZE
4302,201508,151,604.0,QAT
4303,201702,10,40.0,ECU
4304,201805,4,16.0,MKD
4305,201504,46,194.79999999999995,CZE
4306,201506,13,52.0,LKA
4307,201508,30,131.3,ISR
4308,201508,42,168.0,AUT
4309,201510,23,106.40000000000002,VNM
4310,201703,2,8.0,ALB
4311,201711,2,8.0,CAS
4312,201611,1,4.0,SDN
4313,201505,8,34.4,FIN
4314,201601,2,8.0,ZMB
4315,201502,6,24.0,SAU
4316,201510,6,27.599999999999998,THA
4317,201604,16,68.80000000000001,ESP
4318,201509,2,8.0,CAS
4319,201606,26,130.8,GIN
4320,201602,6,24.0,BOL
4321,201903,799,3466.3999999999996,USA
4322,201811,42,173.99999999999997,MDA
4323,201811,461,1846.4,ARG
4324,201505,6,25.2,EST
4325,201712,4,16.0,GAB
4326,201606,26,126.80000000000001,TKM
4327,201607,5,26.0,EST
4328,201803,2,8.0,MLT
4329,201503,3,12.0,BWA
4330,201808,522,2310.6,SYR
4331,201808,69,288.5,EGY
4332,201607,3,12.0,CZE
4333,201905,18,73.2,KOR
4334,201903,556,2376.4999999999995,UKR
4335,201812,6,24.0,VAT
4336,201810,9,36.0,MKD
4337,201908,46,184.0,POL
4338,201907,167,684.0,AFG
4339,201805,3,12.0,MDG
4340,201911,19,79.6,BRA
4341,201910,117,486.3,PHL
4342,201906,6,25.2,MKD
4343,201812,46,184.0,TKM
4344,201811,1,4.0,BHS
4345,201908,2,8.0,MLT
4346,201509,1,4.0,HKG
4347,201911,6,26.4,VEN
4348,201911,3,15.0,LBN
4349,201902,11,44.0,IRQ
4350,201911,2,10.4,GAB
4351,202001,4,16.0,GHA
4352,202012,101,429.2,ARG
4353,202012,1,4.0,BGD
4354,201902,7,31.599999999999998,MKD
4355,201908,1,4.0,SAS
4356,201806,1,4.0,LBY
4357,202010,11,44.0,POL
4358,202010,12,52.8,JPN
4359,202005,12,58.6,PSE
4360,202003,7,28.0,CUB
4361,202004,2,9.2,CUB
4362,202007,6,24.0,ITA
4363,201906,203,844.1,EUR
4364,202007,3,12.0,CAS
4365,202007,2,8.0,KHM
4366,202009,2,10.4,NIC
4367,201704,8,33.2,DNK
4368,201704,9,37.2,IND
4369,201610,451,1856.8,CHN
4370,201611,24,96.0,PRT
4371,201602,27,114.60000000000001,KGZ
4372,201703,7,28.0,HRV
4373,201703,22,104.80000000000001,LTU
4374,201706,6,24.0,EST
4375,201708,148,674.0,BLR
4376,201708,52,246.4,AFG
4377,201610,56,246.8,MLI
4378,201609,55,222.39999999999998,KOR
4379,201609,542,2262.8999999999996,CHN
4380,201609,123,495.0,UZB
4381,201610,14,56.0,NIC
4382,201707,1,5.2,MOZ
4383,201607,1085,4525.0,TUR
4384,201610,9,46.2,EST
4385,201705,77,319.0,ITA
4386,201509,640,2651.7000000000007,CHN
4387,201709,170,707.4,JPN
4388,201705,44,183.2,FIN
4389,201707,2,8.0,TJK
4390,201802,20,85.4,LBY
4391,201802,5,20.0,LTU
4392,201710,4,16.0,EST
4393,201601,594,2483.399999237061,USA
4394,201612,9,38.4,BOL
4395,201502,279,1183.6,DEU
4396,201504,28,112.0,CAN
4397,201506,1011,4265.399999999995,RUS
4398,201507,130,537.3999999999999,PAK
4399,201803,16,66.4,HUN
4400,201510,48,199.49999999999997,WST
4401,201510,49,202.5,SRB
4402,201508,4,18.4,MEX
4403,201509,92,378.79999999999995,VEN
4404,201704,1,4.0,SVK
4405,201505,22,97.0,BGR
4406,201804,3,12.0,SVK
4407,201508,26,107.0,ITA
4408,201506,16,64.0,ARG
4409,201505,9,39.0,LBN
4410,201510,2,8.0,LTU
4411,201503,5,22.4,AFR
4412,201511,6,24.0,SEA
4413,201604,4,16.0,KHM
4414,201504,2,8.0,JAM
4415,201601,2,8.0,LBN
4416,201605,36,144.0,VEN
4417,201507,11,44.0,NIC
4418,201501,2,8.0,EGY
4419,201510,5,20.0,CHL
4420,201605,11,51.199999999999996,MNG
4421,201507,3,12.0,LBN
4422,201608,1,4.0,BHR
4423,201807,229,968.6999999999999,EUR
4424,201904,95,396.8,ARM
4425,201904,619,2707.1000000000004,USA
4426,201811,20,87.2,HUN
4427,201809,43,186.40000000000003,MEX
4428,201604,2,8.0,MDV
4429,201607,14,56.0,NOR
4430,201811,1,4.0,MMR
4431,201502,2,8.0,MKD
4432,201603,1,4.0,MDV
4433,201806,334,1415.0,ISR
4434,201810,1,4.0,DJI
4435,201806,18,76.0,UZB
4436,201805,3,12.0,ZAF
4437,201607,7,28.0,PRY
4438,201903,37,163.0,AFG
4439,201810,2,8.0,GMB
4440,201811,3,12.0,OMN
4441,201512,1,4.0,SVK
4442,201909,20,82.0,VNM
4443,201909,4,16.0,CYP
4444,202003,10,40.0,MEX
4445,201902,8,38.2,IND
4446,201901,1,4.0,COG
4447,201910,5,22.4,ZAF
4448,201912,312,1351.6000000000001,EUR
4449,202011,2,8.0,IND
4450,202012,20,90.80000000000001,PAK
4451,201906,3,13.2,JOR
4452,202012,2,8.0,LVA
4453,201907,2,8.0,AGO
4454,201907,2,8.0,SGP
4455,201905,3,13.2,MKD
4456,202004,1,4.0,UGA
4457,201902,10,40.0,LVA
4458,201909,1,4.0,PRT
4459,202010,63,258.5,DEU
4460,202001,2,9.0,BOL
4461,201912,2,10.4,PRT
4462,202003,9,38.4,LVA
4463,202009,3,15.600000000000001,ITA
4464,201704,6287,26824.299999999985,
4465,201704,2,8.0,MYS
4466,201611,33,140.4,HUN
4467,201707,60,246.0,FIN
4468,201707,57,231.39999999999998,VEN
4469,201608,199,827.0,BLR
4470,201706,79,323.0,KAZ
4471,201610,29,124.4,LTU
4472,201609,128,518.0999999999999,DZA
4473,201612,167,700.4,EGY
4474,201612,190,795.9,DEU
4475,201706,7,28.0,OMN
4476,201612,23,92.0,BGR
4477,201512,15,60.0,OMN
4478,201701,1,4.0,VAT
4479,201711,32,128.0,MEX
4480,201711,95,398.4,ISR
4481,201610,6,24.0,ZAF
4482,201610,7,28.0,MNG
4483,201801,4,20.8,DJI
4484,201801,11,46.4,SDN
4485,201710,3,15.600000000000001,MDV
4486,201711,15,72.0,POL
4487,201702,3,12.0,LKA
4488,201601,53,215.6,KOR
4489,201512,457,1964.700000000002,CHN
4490,201503,419,1723.2000000000003,IRN
4491,201512,228,1011.8000000000004,EUR
4492,201503,27,124.80000000000001,MDA
4493,201601,9,36.0,PHL
4494,201501,8,32.0,FRA
4495,201507,20,88.3,WST
4496,201506,86,346.4,AUT
4497,201804,15,62.4,ARG
4498,201605,56,231.2,KAZ
4499,201804,29,116.0,GRC
4500,201604,56,238.79999999999998,AFG
4501,201603,14,57.2,LBN
4502,201506,2,8.0,TKM
4503,201712,62,262.40000000000003,LBY
4504,201511,13,56.400000000000006,URY
4505,201805,8,34.4,CYP
4506,201504,8,38.6,LBN
4507,201512,7,28.0,MUS
4508,201605,11,46.4,ESP
4509,201608,6,24.0,NIC
4510,201510,3,12.0,SVK
4511,201805,2,8.0,ISL
4512,201503,19,85.60000000000001,YEM
4513,201502,5,20.0,PRT
4514,201602,1,4.0,DJI
4515,201502,4,16.0,NIC
4516,201807,140,575.6,GRC
4517,201810,49,210.9,PAK
4518,201810,22,102.4,AFR
4519,201810,34,142.0,IDN
4520,201602,1,4.0,MCO
4521,201510,4,16.0,ISL
4522,201607,26,110.0,ESP
4523,201901,616,2556.3999999999996,TUR
4524,201607,6,30.0,SSD
4525,201712,3,12.0,PRT
4526,201806,327,1374.0,PRK
4527,201808,152,655.4,GBR
4528,201908,60,242.4,FIN
4529,201811,4,16.0,CZE
4530,201911,1,4.5,MDG
4531,201811,8,34.4,MKD
4532,201902,17,69.2,BRA
4533,201910,6,26.2,LBY
4534,201910,2,8.0,MUS
4535,202002,5,22.4,PRK
4536,201903,6,24.0,EST
4537,201608,2,10.4,UGA
4538,201909,13,52.0,NOR
4539,201909,3,12.0,MLI
4540,201905,1,5.2,GEO
4541,201810,1,4.0,DMA
4542,201911,2,8.0,IRL
4543,201606,1,4.0,DZA
4544,202010,4,20.8,MLI
4545,202005,10,40.0,NLD
4546,202005,16,72.4,AFR
4547,202006,20,86.30000000000001,ISR
4548,202006,26,104.0,BRA
4549,201908,3900,16797.300000000014,
4550,202007,5,20.0,AUS
4551,202008,1,4.0,BGR
4552,202008,2,8.0,URY
4553,201907,591,2529.599999999999,TUR
4554,202009,397,1708.5999999999997,DEU
4555,202009,13,52.0,VEN
4556,202009,4,16.0,BHR
4557,201704,3,12.0,GEO
4558,201608,6,26.4,HUN
4559,201706,15,64.8,BOL
4560,201706,3,12.0,MLI
4561,201509,27,111.0,SDN
4562,201609,47,190.4,CUB
4563,201612,61,244.0,KGZ
4564,201512,5223,23020.2,
4565,201701,32,139.0,POL
4566,201608,49,227.0,SWE
4567,201608,4,16.0,CHL
4568,201610,10,40.0,BGD
4569,201705,62,251.2,WST
4570,201609,2,8.0,PGS
4571,201803,362,1475.0,EGY
4572,201803,53,212.0,BGR
4573,201805,364,1477.6,EGY
4574,201709,2,8.0,BGD
4575,201802,17,75.0,WST
4576,201712,8,42.0,YEM
4577,201705,11,44.0,NLD
4578,201710,110,478.4,PHL
4579,201712,81,338.4,AZE
4580,201804,32,136.4,TJK
4581,201504,288,1250.4000000000003,BLR
4582,201604,49,199.59999999999997,VNM
4583,201507,7,30.4,PRK
4584,201607,25,109.6,BGR
4585,201601,76,304.0,PRK
4586,201602,4,20.8,LTU
4587,201604,63,279.0,MDA
4588,201705,2,8.0,LUX
4589,201609,2,9.2,IRL
4590,201805,6,24.0,NGA
4591,201507,59,248.6,BRA
4592,201804,56,225.2,ZWE
4593,201511,36,150.0,CYP
4594,201503,56,225.0,ITA
4595,201602,15,60.0,KOR
4596,201603,14,56.0,BRA
4597,201611,2,8.0,CHL
4598,201504,20,96.80000000000003,LBY
4599,201608,22,88.0,BOL
4600,201511,12,48.0,EST
4601,201512,2,8.0,TWN
4602,201506,3,12.0,SWE
4603,201606,237,962.9999999999999,AZE
4604,201807,39,156.0,HRV
4605,201810,54,224.4,ARM
4606,201810,67,270.4,JPN
4607,201606,21,92.39999999999999,VNM
4608,201512,2,10.4,PSE
4609,201607,38,163.4,KAZ
4610,201511,4,16.0,QAT
4611,201812,148,624.1,AFG
4612,201809,11,46.4,IRQ
4613,201911,11,46.4,UZB
4614,202005,4,20.8,TJK
4615,201908,13,67.5,EST
4616,201908,7,28.0,JOR
4617,201904,1,4.0,MLT
4618,201508,2,8.0,MKD
4619,201811,3,12.0,IRL
4620,201502,3,14.399999999999999,LVA
4621,201906,238,962.8,GBR
4622,201805,2,8.0,BDI
4623,202003,18,86.4,AFG
4624,202003,21,85.2,SRB
4625,201902,48,217.8,ARM
4626,201910,124,525.6,EUR
4627,201910,126,551.4000000000001,EGY
4628,201901,21,85.2,POL
4629,201908,2,8.0,ECU
4630,201808,27,109.2,IDN
4631,201607,2,8.0,CMR
4632,201808,1,4.0,TGO
4633,202012,15,66.6,JPN
4634,201902,6,31.2,LIE
4635,201909,4,19.0,FIN
4636,202001,31,127.6,BGR
4637,201906,2,10.4,COD
4638,201905,5,23.6,IRQ
4639,202012,9,37.2,POL
4640,202009,1,4.0,PLW
4641,201908,6,24.0,LUX
4642,202002,1,5.2,COL
4643,202001,1,4.0,NZL
4644,201912,2,8.0,MMR
4645,202005,402,1713.2999999999997,USA
4646,202005,7,31.0,AUT
4647,202005,2,10.4,RWA
4648,202003,94,397.0,FRA
4649,202004,13,54.400000000000006,ISR
4650,202004,5,21.2,ARE
4651,202004,7,29.2,ESP
4652,202007,23,108.19999999999999,KAZ
4653,202008,32,132.2,JPN
4654,202008,14,56.0,LVA
4655,202009,3,12.0,SAS
4656,202009,5,21.2,FIN
4657,201704,136,564.0,FRA
4658,201704,45,182.4,KGZ
4659,201704,17,77.0,TJK
4660,201702,76,318.0,LBY
4661,201704,28,117.4,AFR
4662,201707,19,76.0,AFR
4663,201611,1,4.0,COD
4664,201706,52,245.2,PAK
4665,201708,14,56.0,EST
4666,201708,8,38.0,NGA
4667,201610,2245,9462.700000000003,RUS
4668,201609,32,146.0,NLD
4669,201612,58,243.8,PHL
4670,201705,33,140.4,POL
4671,201706,2,8.0,TZA
4672,201705,1,4.0,CHL
4673,201709,105,426.59999999999997,KOR
4674,201709,8,41.6,SOM
4675,201803,20,83.60000000000001,AUT
4676,201712,179,723.5,GBR
4677,201801,61,246.4,BLR
4678,201709,2,10.4,COG
4679,201710,128,530.0,BLR
4680,201608,4,16.0,IRL
4681,201802,8,53.0,IRL
4682,201801,3,12.0,ZAF
4683,201505,25,138.2,MDA
4684,201507,721,3022.7999999999993,FRA
4685,201603,341,1464.4000000000015,CHN
4686,201506,177,729.0000000000001,SAU
4687,201510,247,1098.6000000000013,IRQ
4688,201502,370,1621.2000000000012,RUS
4689,201802,1,4.0,LKA
4690,201511,61,244.0,NLD
4691,201507,111,451.8,AUT
4692,201505,41,166.0,BEL
4693,201502,51,210.0,BEL
4694,201505,49,196.0,ITA
4695,201503,38,156.8,ARG
4696,201604,34,137.2,FIN
4697,201510,13,52.0,ESP
4698,201604,6,24.0,DNK
4699,201510,12,48.0,QAT
4700,201502,9,45.6,AFG
4701,201508,8,32.0,NIC
4702,201608,5,26.0,PER
4703,201601,14,60.2,AFR
4704,201605,22,94.3,AFG
4705,201606,37,156.4,AFG
4706,201706,1,4.0,HND
4707,201503,4,16.0,UZB
4708,201904,79,353.7,LBY
4709,201810,1011,4321.0,USA
4710,201811,170,737.8,GBR
4711,201604,1,4.0,ECU
4712,201607,20,80.0,LTU
4713,201505,2,8.0,LKA
4714,201806,155,657.8000000000001,EUR
4715,201606,18,74.4,LTU
4716,201908,22,91.0,ESP
4717,201907,46,198.50000000000003,KOR
4718,201905,17,70.4,NOR
4719,201808,107,428.0,AZE
4720,201502,1,5.2,NGA
4721,201902,4,16.0,PHL
4722,201910,4,16.0,DZA
4723,201910,72,302.8,ARM
4724,201901,5,27.2,CAF
4725,201906,13,52.0,EST
4726,201812,3,12.0,PRY
4727,201812,3,12.0,MDV
4728,201912,4,16.0,MRT
4729,202012,12,53.99999999999999,KGZ
4730,202011,7,30.4,WST
4731,202001,277,1172.6,CHN
4732,202001,7,28.0,CYP
4733,201903,2,8.0,GIN
4734,201903,100,421.99999999999994,KGZ
4735,201908,1,5.2,PAN
