,MonthYear,Count,SumNumMentions,Actor2CountryCode
2765,201808,3,16,PHL
2766,201504,2,8,KNA
2767,201604,2,12,DOM
2768,201505,2,10,AFG
2769,202001,34,174,ESP
2770,201511,7,24,AZE
2771,201903,11,40,LUX
2772,202011,7,23,ETH
2773,202011,7,40,SAF
2774,201902,30,169,IRL
2775,201909,1,2,SVK
2776,201506,3,18,COL
2777,202001,74,307,IRQ
2778,201807,2,10,IDN
2779,201902,6,45,AZE
2780,201810,12,28,PSE
2781,201910,13,46,FIN
2782,201906,4,4,AGO
2783,201811,4,10,VUT
2784,202012,2,5,IRL
2785,201911,12,58,BLR
2786,201911,4,20,NOR
2787,201808,1,2,PRK
2788,201808,1,2,TWN
2789,201807,2,10,LBY
2790,202003,1,8,AZE
2791,201810,1,5,LBY
2792,202004,1,5,VEN
2793,202003,7,27,PHL
2794,202004,1,2,ARG
2795,202005,6,10,ARE
2796,202006,29,109,LIE
2797,202006,3,20,MLI
2798,202006,1,8,AIA
2799,202007,4,20,JOR
2800,202006,2,10,BRB
2801,201908,687,2627,FRA
2802,201908,56,253,UKR
2803,202008,3,15,IRQ
2804,202009,26,89,IRN
2805,202009,24,121,BEL
2806,202009,5,40,LBY
2807,201611,18,92,IDN
2808,201704,28,121,AUT
2809,201701,41,220,EGY
2810,201608,100,440,CHN
2811,201701,21,116,AFG
2812,201708,63,259,POL
2813,201610,106,365,NGA
2814,201706,5,12,NPL
2815,201706,11,36,CZE
2816,201610,3,12,FIN
2817,201610,23,177,MEX
2818,201705,2,16,BOL
2819,201709,150,643,IRN
2820,201802,4,8,PAK
2821,201610,2,10,THA
2822,201801,411,1715,FRA
2823,201712,28,100,AFR
2824,201703,2,18,AGO
2825,201512,515,2059,FRA
2826,201711,4,18,UGA
2827,201702,1,3,SOM
2828,201702,7,57,PER
2829,201704,26,240,DZA
2830,201711,16,77,JOR
2831,201803,2,7,MAR
2832,201502,297,1660,GRC
2833,201605,233,862,GBR
2834,201509,26,90,ALB
2835,201510,18,69,KEN
2836,201710,565,2751,DEU
2837,201610,1,10,URY
2838,201611,2,10,KGZ
2839,201710,24,120,CHE
2840,201805,2,20,HRV
2841,201801,2,10,ETH
2842,201705,6,20,SVK
2843,201802,1,4,MCO
2844,201503,12,44,URY
2845,201803,3,12,SVK
2846,201711,5,20,VAT
2847,201712,4,23,PSE
2848,201511,9,34,HUN
2849,201710,8,33,MRT
2850,201508,10,49,ZMB
2851,201504,10,52,ARE
2852,201511,5,12,LVA
2853,201909,110,400,ITA
2854,201607,8,25,LVA
2855,201908,2,4,IND
2856,201512,2,10,NZL
2857,201511,12,53,MEX
2858,201503,4,32,FIN
2859,201509,9,29,NGA
2860,201512,4,28,NOR
2861,201809,39,189,AUT
2862,201809,44,181,JPN
2863,201809,119,593,SYR
2864,201901,43,192,NLD
2865,201901,30,113,ISR
2866,201503,2,10,SRB
2867,201809,17,114,SRB
2868,201809,5,30,LBY
2869,201912,19,30,ISR
2870,202002,38,130,BEL
2871,201904,1,10,SGP
2872,201512,3,12,NAM
2873,201812,94,601,EUR
2874,201606,2,10,KAZ
2875,201808,534,2013,RUS
2876,201808,38,139,AGO
2877,201603,1,2,LUX
2878,202011,7,29,PAK
2879,201810,2,10,HUN
2880,201902,258,1037,GBR
2881,201902,58,194,IRN
2882,201902,1,10,YEM
2883,201712,6,30,TCD
2884,201804,1,8,GIN
2885,201912,2,2,LBN
2886,201910,1,4,PAN
2887,201904,3,10,LTU
2888,201909,8,12,TWN
2889,202003,1,2,EST
2890,202003,1,3,NAM
2891,201606,4,8,ERI
2892,201811,1,4,CIV
2893,202003,418,2043,DEU
2894,202007,35,158,POL
2895,202006,15,62,CAN
2896,202006,2,4,TZA
2897,202006,13,53,AFR
2898,202007,2,10,MKD
2899,202009,1,1,MMR
2900,202009,1,2,IND
2901,201702,202,959,UKR
2902,201612,3057,20302,
2903,201707,69,240,PRK
2904,201703,19,79,GHA
2905,201703,19,79,CAN
2906,201708,107,410,RUS
2907,201706,21,90,CHE
2908,201706,34,143,NLD
2909,201706,4,20,CIV
2910,201609,5,20,IDN
2911,201612,10,35,AUS
2912,201707,13,60,IRL
2913,201707,4,26,MDV
2914,201612,56,247,AFG
2915,201701,14,58,IDN
2916,201603,8,31,IRL
2917,201702,4,12,MYS
2918,201709,68,228,PRK
2919,201805,682,2975,IRN
2920,201705,2,8,MOZ
2921,201801,13,45,QAT
2922,201703,3,4,MLT
2923,201703,3,9,MYS
2924,201711,25,112,IRN
2925,201711,2,8,AZE
2926,201706,1,10,SMR
2927,201510,13,76,MEX
2928,201702,2,10,IDN
2929,201612,4,10,ZAF
2930,201512,6,17,HRV
2931,201710,7,40,SOM
2932,201507,18,58,BLR
2933,201804,4,6,PSE
2934,201710,2,12,KOR
2935,201712,8,39,CZE
2936,201710,11,64,SRB
2937,201804,4,22,NOR
2938,201704,1,1,LBR
2939,201802,2,7,MMR
2940,201802,2,5,MLI
2941,201608,3,7,KWT
2942,201602,22,97,MKD
2943,201607,17,127,CHL
2944,201604,9,34,IRQ
2945,201904,15,71,MLI
2946,201512,7,35,CHL
2947,201811,126,575,CHN
2948,201509,31,145,LUX
2949,201909,6,18,LBN
2950,201504,7,21,MYS
2951,201907,2,11,BOL
2952,201812,252,949,USA
2953,201603,18,145,JPN
2954,201606,8,31,FIN
2955,201905,15,76,SYR
2956,201903,3,20,BGR
2957,201601,2,3,SVK
2958,201604,5,12,LCA
2959,201901,14,42,GHA
2960,201912,35,146,ESP
2961,201911,3,20,ETH
2962,201509,2,7,TTO
2963,202011,12,48,AUS
2964,201508,2,10,VEN
2965,201510,5,9,PRK
2966,201911,1,4,OMN
2967,201603,3,11,UGA
2968,201908,2,14,EGY
2969,201902,8,36,IDN
2970,201902,5,21,FIN
2971,202003,8,19,BGR
2972,201602,1,5,HND
2973,202010,62,238,TUR
2974,202010,1,20,AIA
2975,201901,4,20,AGO
2976,201911,2,3,MUS
2977,201908,2,4,MMR
2978,201907,1,2,SEN
2979,201806,2,10,FJI
2980,202010,1,5,BFA
2981,201906,2,10,THA
2982,202004,6,26,DNK
2983,202003,13,45,EGY
2984,202005,8,40,CZE
2985,202005,20,76,PRT
2986,202006,20,87,LBY
2987,202007,8,42,CHE
2988,202009,1767,11607,
2989,202002,1,5,SGP
2990,201611,43,170,BLR
2991,201611,17,57,IRQ
2992,201702,65,413,ITA
2993,201702,22,66,PSE
2994,201608,18,70,JPN
2995,201608,4,14,VEN
2996,201702,33,138,NOR
2997,201610,105,440,ITA
2998,201701,76,258,IRN
2999,201709,10,25,KWT
3000,201705,81,250,SYR
3001,201707,6,20,YEM
3002,201510,10,56,AFR
3003,201801,94,365,CHE
3004,201608,7,52,PSE
3005,201512,208,840,USA
3006,201804,979,4087,DEU
3007,201702,18,92,VNM
3008,201804,52,221,CAN
3009,201602,154,723,GRC
3010,201509,66,258,ESP
3011,201502,878,5237,
3012,201705,4,19,VNM
3013,201706,5,18,SRB
3014,201511,201,766,GBR
3015,201506,33,107,CZE
3016,201710,1,5,MLT
3017,201602,17,92,PRT
3018,201601,254,1006,GBR
3019,201602,9,36,HUN
3020,201801,11,82,GAB
3021,201510,3,12,MLT
3022,201507,61,354,NLD
3023,201602,45,204,AUT
3024,201607,7,48,SRB
3025,201710,2,4,NAM
3026,201607,3,20,TUN
3027,201710,2,3,NER
3028,201602,13,49,DNK
3029,201703,2,20,CUB
3030,201605,50,265,LTU
3031,201510,7,54,CZE
3032,201503,6,9,JOR
3033,201909,506,1801,FRA
3034,201509,22,88,NAM
3035,201806,3,5,BDI
3036,201907,42,160,UKR
3037,201908,7,18,BGD
3038,201905,46,121,ITA
3039,201905,17,101,WST
3040,201503,12,48,MEX
3041,201503,7,32,UGA
3042,201603,2,15,ARE
3043,201910,6,32,SOM
3044,201810,323,1422,FRA
3045,201604,4,48,DZA
3046,201909,6,20,FJI
3047,201912,543,2375,FRA
3048,201604,1,2,MCO
3049,201511,5,26,JOR
3050,201511,2,10,MDA
3051,201808,28,101,CHL
3052,201502,6,27,AUT
3053,201606,4,10,MOZ
3054,201810,275,1667,SAU
3055,201906,5,20,PER
3056,202002,5,23,DNK
3057,201502,2,14,JOR
3058,201906,14,54,CHE
3059,201910,14,97,MLI
3060,201910,8,32,PAK
3061,202012,11,45,GRC
3062,202012,2,10,MLI
3063,201812,1,10,COG
3064,201607,1,10,BOL
3065,201905,2,5,CUB
3066,201806,2,10,SRB
3067,201903,1,1,LBN
3068,201806,1,1,GRD
3069,201505,1,10,ASA
3070,202004,5,14,ZAF
3071,202003,15,82,NOR
3072,202007,14,49,LUX
3073,202007,9,19,ISR
3074,202007,2,12,PSE
3075,202008,3,10,CHL
3076,202008,1,20,ERI
3077,202009,1,10,CYP
3078,202002,102,409,TUR
3079,202004,1,10,BEN
3080,201707,2,8,DZA
3081,201707,830,2846,RUS
3082,201604,352,1446,FRA
3083,201703,11,72,CZE
3084,201610,175,1091,EUR
3085,201611,11,54,CUB
3086,201609,308,1240,GBR
3087,201609,141,551,ITA
3088,201610,49,322,AFR
3089,201709,82,352,QAT
3090,201709,58,256,POL
3091,201706,2,4,ZAF
3092,201803,3,16,VEN
3093,201704,2,4,ECU
3094,201709,10,46,SYR
3095,201805,68,299,TUR
3096,201507,46,202,SRB
3097,201509,301,1385,SYR
3098,201803,7,45,SAU
3099,201710,353,1278,GBR
3100,201503,3,10,IND
3101,201804,2,12,LVA
3102,201503,18,77,KOR
3103,201710,19,95,IRQ
3104,201804,7,20,LBN
3105,201712,18,86,ITA
3106,201705,1,10,EST
3107,201712,20,51,ARG
3108,201504,6,31,ARG
3109,201806,4,23,HRV
3110,201504,7,32,JOR
3111,201601,20,115,ARE
3112,201511,5,18,COL
3113,201502,3,10,MLT
3114,201703,5,18,LBN
3115,201503,11,44,LBN
3116,201510,12,52,BRA
3117,201602,4,14,SEA
3118,201506,8,42,CMR
3119,201907,31,78,IRL
3120,201907,35,103,POL
3121,201910,4,24,BGD
3122,201601,4,20,LKA
3123,201907,61,164,QAT
3124,201901,211,1282,EUR
3125,201901,9,33,MLT
3126,201807,24,120,JPN
3127,201504,7,22,MEX
3128,201509,7,40,JOR
3129,201912,2,14,CHL
3130,201807,15,54,BLR
3131,201606,12,44,PRT
3132,202006,2,3,SGP
3133,201509,3,14,PSE
3134,202001,9,27,CRI
3135,202003,5,16,WST
3136,201811,11,44,IND
3137,201911,1,2,DOM
3138,201904,18,55,JOR
3139,201810,9,38,FIN
3140,201810,31,96,CZE
3141,202012,8,32,CAN
3142,201910,3,6,SVK
3143,202002,8,30,LUX
3144,202010,6,30,KOR
3145,202001,2,6,VAT
3146,201905,4,30,TUN
3147,201604,1,4,NPL
3148,201808,3,14,BRA
3149,201606,1,4,GAB
3150,202010,1,10,MEX
3151,202004,16,54,AFG
3152,202005,37,207,ISR
3153,202005,1,10,GHA
3154,202006,74,304,CHN
3155,202005,8,30,IRL
3156,202008,4,32,SAU
3157,201611,281,1862,EUR
3158,201704,26,294,KOR
3159,201604,859,3933,DEU
3160,201704,25,77,JPN
3161,201702,11,47,ARM
3162,201610,386,1642,USA
3163,201604,642,3123,USA
3164,201702,20,52,NMR
3165,201708,71,271,ITA
3166,201609,33,124,AUS
3167,201612,1,10,ZMB
3168,201612,13,94,WST
3169,201709,34,134,NLD
3170,201705,171,720,CHN
3171,201705,5,30,AZE
3172,201711,28,111,AUS
3173,201802,63,278,POL
3174,201703,1,8,FJI
3175,201711,54,376,GRC
3176,201701,11,55,TUN
3177,201701,4,14,NZL
3178,201509,10,22,PRT
3179,201505,27,77,JOR
3180,201711,10,20,PSE
3181,201602,87,375,LKA
3182,201506,73,276,CHE
3183,201604,4,12,IND
3184,201701,3,20,UGA
3185,201602,3,15,ZAF
3186,201710,9,38,MAR
3187,201705,1,10,GAB
3188,201706,1,8,SVK
3189,201505,44,144,PSE
3190,201503,16,68,ARE
3191,201607,31,149,AUT
3192,201601,10,77,BGR
3193,201501,7,13,RUS
3194,201506,10,43,AZE
3195,201512,4,30,AZE
3196,201811,251,923,USA
3197,201603,10,65,MKD
3198,201603,12,100,MEX
3199,201907,8,39,BGR
3200,201812,440,1880,DEU
3201,201806,18,50,SGP
3202,201807,87,304,CAN
3203,201905,3,15,BHR
3204,201604,11,40,KEN
3205,201909,8,30,CHL
3206,201909,11,56,BGR
3207,201912,4,28,IDN
3208,202002,2,16,IDN
3209,202012,203,890,USA
3210,201604,3,24,CYP
3211,201605,3,20,LBN
3212,201606,3,10,TUN
3213,201504,2,8,KEN
3214,201602,6,20,AZE
3215,201906,25,86,BLR
3216,201902,26,107,CHE
3217,201902,28,84,BGD
3218,201912,14,80,ALB
3219,201510,3,10,ASA
3220,201807,3,7,NMR
3221,201810,3,14,KOR
3222,201902,8,39,LUX
3223,201808,3,20,KEN
3224,202003,1,10,DOM
3225,201810,1,3,LBR
3226,201804,6,40,MKD
3227,201909,2,18,SGP
3228,201912,1,10,EST
3229,201812,2,4,PRK
3230,201910,2,10,AGO
3231,201904,2,13,ARG
3232,201807,1,2,MRT
3233,201606,1,2,LKA
3234,202005,1,1,ZWE
3235,202007,2,12,IND
3236,202009,146,561,USA
3237,202009,6,34,MKD
3238,201702,48,228,ESP
3239,201708,3,10,URY
3240,201708,211,904,TUR
3241,201706,14,46,DNK
3242,201612,24,115,AFR
3243,201707,2,10,COD
3244,201510,4,20,UGA
3245,201702,2,8,SEN
3246,201711,2735,19803,
3247,201711,26,107,ITA
3248,201802,76,334,ESP
3249,201803,17,132,FIN
3250,201803,263,1304,GBR
3251,201512,7,21,TUN
3252,201801,8,20,IND
3253,201805,28,158,MEX
3254,201612,1,2,STP
3255,201805,3,18,IDN
3256,201802,15,50,MEX
3257,201805,9,33,COL
3258,201507,470,1952,RUS
3259,201603,8,30,PAN
3260,201507,33,112,ESP
3261,201710,155,792,IRN
3262,201803,5,20,WST
3263,201612,3,5,MUS
3264,201506,48,272,LBY
3265,201603,85,275,IRN
3266,201803,1,8,LBY
3267,201806,7,23,PSE
3268,201506,64,310,ESP
3269,201704,2,10,AIA
3270,201707,7,20,VAT
3271,201604,4,22,VAT
3272,201802,6,31,AFR
3273,201803,1,10,GTM
3274,201608,6,28,COL
3275,201602,2,4,FJI
3276,201508,4,6,SGP
3277,201509,6,19,HRV
3278,201508,6,27,NZL
3279,201505,3,6,VEN
3280,201508,5,24,CHL
3281,201602,14,70,CAN
3282,201509,15,40,ERI
3283,201811,4,17,PHL
3284,201909,2,10,PER
3285,201512,9,52,CUB
3286,201812,5,25,PRT
3287,201911,1,10,SDN
3288,201604,5,25,PAK
3289,201910,9,39,ETH
3290,201912,31,101,SGP
3291,201509,3,10,KGZ
3292,201602,2,2,ERI
3293,201912,1,2,HUN
3294,201812,12,57,BGR
3295,201812,1,4,YEM
3296,201808,8,23,DNK
3297,201907,3,15,PAK
3298,202011,2,10,SYR
3299,201506,1,8,BWA
3300,201810,122,438,ISR
3301,201902,14,38,NOR
3302,202001,18,70,JPN
3303,201507,1,2,VCT
3304,201911,14,38,AUS
3305,201807,14,48,MAR
3306,201808,4,30,ALB
3307,201507,2,10,HND
3308,201906,11,40,SRB
3309,201508,1,8,PHL
3310,201906,5,27,ARG
3311,201911,2,14,BOL
3312,201911,1,10,MDV
3313,201907,2,20,ALB
3314,201905,1,4,PRY
3315,201911,1,3,SEN
3316,201910,2,10,GHA
3317,201910,4,20,IRQ
3318,202003,79,248,CHN
3319,202005,9,46,BLR
3320,202006,9,37,BGR
3321,202006,34,167,NLD
3322,202006,2,6,GHA
3323,202008,2,10,CUB
3324,202009,29,125,ESP
3325,202009,2,10,BOL
3326,201611,1,4,BHR
3327,201611,7,15,PAK
3328,201702,15,87,BGR
3329,201608,24,115,CAN
3330,201608,10,53,ARG
3331,201707,9,30,IND
3332,201704,2,8,ZAF
3333,201703,5,26,BGR
3334,201703,1110,4482,USA
3335,201708,7,34,BGR
3336,201706,11,93,BRA
3337,201703,2,2,VEN
3338,201706,5,30,PRT
3339,201802,2,8,LBN
3340,201803,5,24,KAZ
3341,201805,2969,18923,
3342,201801,65,261,CHN
3343,201610,2,4,GAB
3344,201707,23,87,SGP
3345,201601,341,1450,FRA
3346,201711,4,15,MCO
3347,201503,816,3415,DEU
3348,201507,81,339,ALB
3349,201805,5,40,THA
3350,201705,4,20,KEN
3351,201506,642,2789,USA
3352,201604,10,40,SWE
3353,201605,66,270,POL
3354,201710,6,38,ARE
3355,201803,2,10,UGA
3356,201712,2,10,KAZ
3357,201712,35,131,GRC
3358,201702,2,10,NER
3359,201806,38,191,MEX
3360,201512,12,44,COL
3361,201802,2,10,KHM
3362,201607,3,20,SVK
3363,201711,2,12,GAB
3364,201807,358,1519,FRA
3365,201510,39,130,JOR
3366,201903,22,115,AFR
3367,201504,23,85,EGY
3368,201507,7,26,RWA
3369,201503,6,32,CUB
3370,201603,6,24,CUB
3371,201506,1,7,MDV
3372,201909,86,416,UKR
3373,201909,1,10,KGZ
3374,201601,6,38,URY
3375,201806,2,20,AIA
3376,201811,15,44,ARM
3377,201602,2,3,PSE
3378,201504,4,50,MDV
3379,201512,4,60,ALB
3380,201901,41,151,IRL
3381,201511,5,36,ARE
3382,201901,20,89,VEN
3383,201809,12,70,MAR
3384,201901,12,72,EGY
3385,201912,39,167,ITA
3386,201912,53,182,WST
3387,201808,257,1438,ESP
3388,201710,1,2,MKD
3389,201710,2,4,ERI
3390,201903,5,28,FIN
3391,201904,5,30,BOL
3392,201502,2,10,SSD
3393,201810,24,116,TUN
3394,201602,2,12,MYS
3395,201601,1,2,BHS
3396,201709,4,40,JOR
3397,202012,1,10,MAR
3398,202011,2,8,HKG
3399,201910,11,68,AFR
3400,201906,13,65,ARE
3401,201906,4,27,HUN
3402,202010,4,22,ARG
3403,202003,1,4,MCO
3404,201810,4,20,TWN
3405,201806,2,10,THA
3406,201807,8,48,IND
3407,201911,4,20,PAK
3408,201811,1,8,COD
3409,201904,2,10,NER
3410,201607,1,3,JAM
3411,201903,4,20,THA
3412,201912,3,10,GHA
3413,202010,5,15,DNK
3414,201806,2,4,URY
3415,202006,5,18,HUN
3416,202008,18,64,THA
3417,201611,19,60,FJI
3418,201611,34,175,AUT
3419,201611,16,66,SWE
3420,201704,61,233,IRN
3421,201611,7,30,LKA
3422,201708,8,23,KOR
3423,201706,225,1116,CHN
3424,201609,346,1714,USA
3425,201706,4,15,PER
3426,201707,11,28,BGR
3427,201610,1,10,MEA
3428,201612,6,29,DNK
3429,201707,36,111,QAT
3430,201706,9,21,PRK
3431,201709,4,20,NAM
3432,201802,6,38,NOR
3433,201802,5,33,SGP
3434,201801,231,847,GBR
3435,201802,4,15,IND
3436,201701,12,40,LBY
3437,201701,2,7,IND
3438,201612,2,10,PRT
3439,201805,6,26,WST
3440,201709,3,15,YEM
3441,201805,15,59,DNK
3442,201804,437,1501,GBR
3443,201804,24,96,KOR
3444,201804,62,236,TUR
3445,201609,31,114,AFG
3446,201701,6,25,PRT
3447,201803,6,44,PER
3448,201804,69,340,ITA
3449,201601,38,148,SWE
3450,201804,6,20,ERI
3451,201710,6,19,PRK
3452,201711,3,10,PAK
3453,201804,2,8,MDG
3454,201806,2995,19101,
3455,201504,6,30,OMN
3456,201512,2,7,NMR
3457,201709,2,10,LBR
3458,201607,9,14,NMR
3459,201607,5,33,KOR
3460,201801,1,4,BMU
3461,201904,66,311,ITA
3462,201503,6,28,MNG
3463,201601,14,58,TUN
3464,201605,5,12,HRV
3465,201503,2,4,GMB
3466,201507,1,8,TJK
3467,201812,32,175,ITA
3468,201911,41,194,ITA
3469,201601,3,10,GTM
3470,201510,4,8,URY
3471,201910,18,106,SRB
3472,201506,6,36,SYR
3473,201901,32,129,ITA
3474,201809,18,103,GHA
3475,202002,138,712,EUR
3476,202002,4,30,BGR
3477,201711,3,7,MKD
3478,202002,38,194,AGO
3479,201512,4,6,KAZ
3480,201606,4,12,MYS
3481,202001,14,90,MKD
3482,201903,11,32,EGY
3483,201903,38,128,MEX
3484,201508,2,20,KWT
3485,202011,104,377,FRA
3486,202011,4,13,QAT
3487,201906,24,92,ISR
3488,201902,9,26,GHA
3489,202001,9,36,ZAF
3490,201606,4,14,IDN
3491,201808,24,126,BLR
3492,202003,10,50,FIN
3493,202011,1,10,ARG
3494,201906,1,2,NZL
3495,201908,4,23,SAU
3496,201909,2,6,COL
3497,201909,2,10,MDV
3498,202011,5,20,AFR
3499,202011,5,15,IDN
3500,201902,1,2,HND
3501,201810,1,10,HND
3502,201908,4,16,LBY
3503,201905,1,10,CYP
3504,202002,1,10,KAZ
3505,201501,2,10,CAN
3506,202010,18,110,IRQ
3507,202005,6,28,AFG
3508,202007,2,2,DNK
3509,202009,12,57,BRA
3510,201611,109,395,ITA
3511,201704,27,97,NLD
3512,201702,1001,4180,DEU
3513,201702,112,412,BEL
3514,201703,6,30,PER
3515,201701,26,176,LTU
3516,201702,11,30,ARE
3517,201701,55,296,MEX
3518,201708,5,30,BOL
3519,201610,105,505,GRC
3520,201610,4,8,CUB
3521,201609,2,2,THA
3522,201707,62,268,BLR
3523,201612,12,46,HRV
3524,201708,1,2,SGP
3525,201708,1,10,ISL
3526,201705,2,5,RWA
3527,201709,26,169,CAN
3528,201709,3,9,ISL
3529,201709,22,158,BLR
3530,201804,6,20,SGP
3531,201711,19,93,SYR
3532,201711,16,95,AFR
3533,201711,5,14,MMR
3534,201509,214,1012,HUN
3535,201505,221,892,IRN
3536,201506,107,422,POL
3537,201608,15,90,IRQ
3538,201706,1,2,ISL
3539,201804,9,57,AFR
3540,201610,3,10,GIN
3541,201708,6,46,COL
3542,201511,10,44,KWT
3543,201711,2,4,ECU
3544,201506,17,123,AUS
3545,201707,4,14,MYS
3546,201511,13,100,BRA
3547,201503,4,8,QAT
3548,201505,28,110,JPN
3549,201607,13,64,HUN
3550,201711,4,20,IDN
3551,201503,6,24,SWE
3552,201509,2,10,SLV
3553,201503,6,28,ZWE
3554,201505,16,83,CZE
3555,201504,5,22,COL
3556,201811,51,166,TUR
3557,201512,1,10,EST
3558,201907,429,1596,FRA
3559,201812,7,38,KOR
3560,201606,2,4,YEM
3561,201606,6,22,KOR
3562,201503,2,4,TZA
3563,201908,195,1022,EUR
3564,201911,8,58,SRB
3565,201712,2,20,NPL
3566,201511,7,25,NAM
3567,201505,9,58,ARM
3568,201507,19,84,HUN
3569,201508,2,4,BOL
3570,201512,9,54,SRB
3571,201903,7,42,ARE
3572,201502,2,4,KWT
3573,201809,47,185,BEL
3574,201508,3,14,CUB
3575,201901,2,12,CZE
3576,201603,1,4,PRT
3577,201912,2,4,OMN
3578,202012,1463,9493,
3579,201601,3,16,PAN
3580,201505,1,10,COD
3581,201605,4,7,PRK
3582,201608,4,37,LTU
3583,201606,16,62,PAK
3584,201509,2,12,MKD
3585,202011,3,12,VAT
3586,201902,10,52,SRB
3587,202001,30,269,BEL
3588,201904,1,2,MCO
3589,201904,21,65,MKD
3590,201607,2,8,LUX
3591,202012,4,30,IDN
3592,201910,3,4,NPL
3593,202001,2,20,YEM
3594,202010,1,2,AFG
3595,201901,3,6,VNM
3596,202001,3,10,CHL
3597,201901,1,2,WST
3598,201811,2,3,KAZ
3599,201803,1,2,HRV
3600,201912,1,10,BGR
3601,202004,4,19,IDN
3602,202005,14,27,IND
3603,202006,1995,13022,
3604,202006,5,15,CZE
3605,202009,307,1205,RUS
3606,202008,1,4,JOR
3607,201611,5,26,NPL
3608,201604,3,15,LBN
3609,201708,5,20,ARG
3610,201610,30,96,HUN
3611,201610,63,301,BEL
3612,201609,3,4,QAT
3613,201609,10,34,ARG
3614,201609,27,89,JPN
3615,201510,223,1379,IRN
3616,201510,6,36,PAK
3617,201603,231,1112,GRC
3618,201707,5,14,ISL
3619,201707,1,5,ZWE
3620,201805,2,18,TUN
3621,201805,1,8,PRY
3622,201701,5,24,MLT
3623,201506,120,493,CAN
3624,201710,68,405,TUR
3625,201710,73,323,ISR
3626,201509,35,174,BLR
3627,201804,2,10,ETH
3628,201604,92,394,IRN
3629,201701,3,6,NMR
3630,201701,2,18,KHM
3631,201804,40,138,WST
3632,201702,5,14,UGA
3633,201506,48,175,TUN
3634,201507,18,62,VNM
3635,201506,24,143,BLR
3636,201706,1,6,AIA
3637,201802,1,3,BHS
3638,201509,64,288,SWE
3639,201807,29,112,FIN
3640,201605,5,12,ARE
3641,201801,1,2,PHL
3642,201603,10,34,NGA
3643,201511,9,28,SVK
3644,201605,4,10,NER
3645,201504,32,162,LVA
3646,201811,23,77,SYR
3647,201603,4,10,SOM
3648,201601,8,27,IRL
3649,201605,2,7,MCO
3650,201811,6,40,THA
3651,201507,1,8,OMN
3652,201711,2,10,LBR
3653,201910,3,23,KAZ
3654,201603,2,8,SSD
3655,202012,15,64,BGR
3656,201904,5,23,NZL
3657,201511,3,12,PAK
3658,201608,2,10,DZA
3659,202001,503,2381,RUS
3660,202001,37,136,TUN
3661,201907,2,20,MDV
3662,201806,2,10,NZL
3663,201508,2,18,SVK
3664,201902,180,1005,RUS
3665,202003,3,20,SGP
3666,201901,1,10,COL
3667,201902,16,58,AFR
3668,202003,3,10,SVK
3669,201907,6,23,THA
3670,201901,4,6,BHR
3671,201903,13,36,MLI
3672,201903,1,10,PRT
3673,201911,6,22,SVK
3674,202003,4,22,LBN
3675,202003,5,20,PER
3676,201505,1,3,ECU
3677,201911,9,27,TUN
3678,202004,9,30,BGR
3679,201909,1,8,ARE
3680,201905,4,6,MDG
3681,202004,2,10,LBN
3682,202004,5,20,LTU
3683,202005,8,30,FIN
3684,202005,4,33,TUN
3685,202008,31,121,CHN
3686,202008,1,8,PAK
3687,202003,1,1,MAR
3688,201611,137,643,CHN
3689,201704,824,2850,DEU
3690,201704,27,133,MEX
3691,201702,3821,25069,
3692,201703,53,249,ISR
3693,201708,78,457,EUR
3694,201706,13,50,CHL
3695,201708,11,35,NOR
3696,201609,4,12,LBN
3697,201609,9,30,BOL
3698,201609,6,20,RWA
3699,201612,29,67,BLR
3700,201705,5,19,LKA
3701,201711,41,125,BGD
3702,201610,2,14,HRV
3703,201703,3,4,BGD
3704,201801,18,80,SYR
3705,201805,4,10,PAN
3706,201711,41,269,UKR
3707,201805,7,22,BLR
3708,201802,72,248,GRC
3709,201601,181,1047,EUR
3710,201711,18,75,AUT
3711,201506,3245,20540,
3712,201507,1038,4112,DEU
3713,201507,1140,6448,GRC
3714,201711,9,31,FIN
3715,201802,13,75,BLR
3716,201706,2,2,RWA
3717,201502,137,450,GBR
3718,201509,48,222,POL
3719,201804,1,2,MMR
3720,201712,37,170,NLD
3721,201712,67,300,UKR
3722,201604,97,657,MEX
3723,201706,1,4,IND
3724,201605,9,42,MDA
3725,201605,31,164,WST
3726,201505,5,62,CHL
3727,201511,2,3,NMR
3728,201508,7,43,CAN
3729,201607,7,29,DNK
3730,201710,2,4,LKA
3731,201904,14,36,SWE
3732,201504,44,249,LTU
3733,201502,10,27,ISR
3734,201505,3,10,SAU
3735,201606,109,558,ARM
3736,201606,1,10,MUS
3737,201811,13,31,PAK
3738,201511,4,34,ALB
3739,201506,4,6,PER
3740,201910,20,92,BLR
3741,201903,48,230,VEN
3742,201901,2,9,TWN
3743,201603,8,42,MDA
3744,202005,2,5,KGZ
3745,202012,39,132,ESP
3746,201904,14,44,FIN
3747,201504,7,17,KOR
3748,201908,9,60,THA
3749,201608,1,5,ETH
3750,201808,17,68,CAN
3751,202001,8,40,LUX
3752,201601,3,10,WST
3753,201810,14,52,WST
3754,201810,22,156,HRV
3755,202001,31,106,CAN
3756,202001,18,109,NLD
3757,202011,1,10,DOM
3758,202002,3,8,PHL
3759,201804,2,4,PAN
3760,202010,11,33,SVK
3761,202010,9,38,BGR
3762,201906,2,2,MDG
3763,201903,3,16,LBY
