,MonthYear,Count,Actor2CountryCode
993,201708,4,CYP
994,201708,19,AZE
995,201704,3,CAS
996,201703,16,PSE
997,201706,6,UGA
998,201610,101,IRQ
999,201609,616,UKR
1000,201705,15,BRA
1001,201610,18,BOL
1002,201612,56,VEN
1003,201611,2,URY
1004,201512,1276,TUR
1005,201701,16,OMN
1006,201701,29,VEN
1007,201709,7,UZB
1008,201803,125,PRK
1009,201803,447,UKR
1010,201803,40,AFG
1011,201805,18,MYS
1012,201709,25,THA
1013,201705,12,AFR
1014,201705,108,KAZ
1015,201706,1,TWN
1016,201506,90,ARM
1017,201505,360,FRA
1018,201602,838,SAU
1019,201503,50,CYP
1020,201907,53,PSE
1021,201512,290,GBR
1022,201604,42,PSE
1023,201506,31,PAK
1024,201601,47,AFG
1025,201602,3,CAS
1026,201503,22,IRQ
1027,201602,7,SVK
1028,201604,49,BOL
1029,201512,10,IDN
1030,201503,36,BGR
1031,201509,28,VNM
1032,201512,8,MDA
1033,201512,22,SDN
1034,201506,2,HND
1035,201602,38,JOR
1036,201512,4,NLD
1037,201611,1,IRL
1038,201712,2,PLW
1039,201808,100,PAK
1040,201508,10,AFG
1041,201902,333,SYR
1042,201509,11,LBY
1043,201604,11,HUN
1044,201806,589,UKR
1045,201811,14,SWE
1046,201908,46,ARM
1047,201909,9,CHE
1048,201809,69,AZE
1049,201908,12,CUB
1050,201502,11,YEM
1051,201507,3,GNQ
1052,201905,250,IRN
1053,201912,3,THA
1054,201602,5,URY
1055,201910,6,LVA
1056,201507,2,LIE
1057,201904,9,LKA
1058,201805,3,QAT
1059,201907,4,DZA
1060,201810,3,GIN
1061,201902,5,OMN
1062,201802,3,AGO
1063,201802,3,NPL
1064,201910,1,DOM
1065,201910,2,GEO
1066,201806,14,RWA
1067,202010,39,GRC
1068,201902,4,KWT
1069,201710,1,ZWE
1070,201811,3,SVK
1071,201712,2,TZA
1072,201710,5,YEM
1073,201909,2,NZL
1074,201607,2,SLV
1075,201810,2,PHL
1076,201607,8,IDN
1077,202009,1,EST
1078,202004,162,UKR
1079,202004,11,JPN
1080,202005,24,MDA
1081,202005,5,PHL
1082,202007,5,WST
1083,202006,1,TKM
1084,202008,3,BEL
1085,202008,2,NLD
1086,202008,4,PRY
1087,202009,34,PAK
1088,202009,67,MEX
1089,201701,19,CYP
1090,201708,458,IRN
1091,201704,2,BHR
1092,201706,248,BLR
1093,201706,3,MYS
1094,201706,4,KEN
1095,201612,381,CHN
1096,201610,2,KHM
1097,201801,27,FIN
1098,201801,345,UKR
1099,201801,31,PAK
1100,201711,292,EGY
1101,201805,14,AUS
1102,201709,14,GRC
1103,201601,98,JPN
1104,201602,553,UKR
1105,201609,8,SWE
1106,201704,14,AUS
1107,201603,24,PRK
1108,201506,30,BEL
1109,201710,7,BGR
1110,201506,3,COD
1111,201805,4,SVK
1112,201610,4,DNK
1113,201904,64,WST
1114,201604,3,AUS
1115,201804,113,ARM
1116,201807,933,SYR
1117,201511,3,AGO
1118,201810,15,CHE
1119,201711,33,KGZ
1120,201711,16,LBN
1121,201807,441,DEU
1122,201807,11,ARE
1123,201902,31,WST
1124,202002,2,HRV
1125,201806,1067,USA
1126,201806,56,BEL
1127,202012,3,CHL
1128,202012,34,IRN
1129,201506,4,MYS
1130,201911,9,MOZ
1131,201708,2,NAM
1132,201603,10,DZA
1133,201912,3,KEN
1134,201804,3,HUN
1135,201902,1,ERI
1136,201809,45,NLD
1137,201505,8,ESP
1138,201905,282,AFG
1139,201605,4,YEM
1140,201509,2,SGP
1141,201505,2,OMN
1142,201807,37,LBN
1143,201909,14,BRA
1144,202004,4,TJK
1145,201509,1,SYC
1146,201902,3,MEX
1147,201706,2,COG
1148,201802,1,TKM
1149,201909,5,LTU
1150,202009,2,HND
1151,201606,1,PRY
1152,201910,2,LUX
1153,201910,2,TUN
1154,201601,1,KEN
1155,202003,11,IDN
1156,201710,2,SDN
1157,202001,2,SGP
1158,202011,18,UZB
1159,201801,2,NZL
1160,201711,10,ARE
1161,201607,1,FJI
1162,201804,2,NGA
1163,201807,3,AGO
1164,201605,5,TWN
1165,201910,2,GNQ
1166,202004,26,CZE
1167,202006,351,TUR
1168,202006,4,PRK
1169,202008,69,SYR
1170,202008,2,NIC
1171,202009,3,MLT
1172,201611,241,DEU
1173,201703,154,PAK
1174,201610,73,PHL
1175,201704,17,BOL
1176,201704,1,IRL
1177,201703,6,SVK
1178,201608,15,LBY
1179,201612,1559,USA
1180,201709,56,AZE
1181,201709,40,DZA
1182,201805,1636,RUS
1183,201805,8,SGP
1184,201802,4092,
1185,201711,109,KOR
1186,201711,8,AGO
1187,201803,42,BEL
1188,201709,9,VNM
1189,201709,7,CYP
1190,201705,7,JOR
1191,201709,8,ECU
1192,201712,9,BGD
1193,201612,14,NLD
1194,201510,228,BLR
1195,201502,17,PAK
1196,201510,751,UKR
1197,201504,1068,RUS
1198,201512,59,ITA
1199,201502,45,HUN
1200,201907,115,ITA
1201,201507,253,TUR
1202,201602,186,MEX
1203,201503,17,IRL
1204,201601,10,IDN
1205,201503,12,NLD
1206,201511,36,IDN
1207,201502,22,ARM
1208,201504,20,AFG
1209,201712,137,FRA
1210,201808,10,NGA
1211,201810,34,DNK
1212,201810,2,COL
1213,201807,93,SRB
1214,201807,11,LTU
1215,201607,11,ITA
1216,201907,18,AFR
1217,201604,19,KOR
1218,201906,8,CAF
1219,201511,6,SWE
1220,201604,16,BRA
1221,201912,2,ARG
1222,202012,14,ISR
1223,202012,5,WST
1224,201909,20,MYS
1225,201712,1,ISL
1226,201710,4,ZMB
1227,201710,6,LTU
1228,201710,5,SUR
1229,202002,8,NZL
1230,202002,5,SEA
1231,201509,1,SVK
1232,201702,1,JAM
1233,201811,12,KEN
1234,201804,31,PER
1235,201711,5,LBY
1236,201911,2,ALB
1237,201509,2,ISL
1238,201807,1,YEM
1239,201909,14,UGA
1240,201907,1,MLT
1241,201906,4,VNM
1242,201903,20,CAN
1243,201907,2,NPL
1244,201901,13,ESP
