,MonthYear,Count,Actor2CountryCode
1058,202012,14,TUR
1059,201510,2,NAM
1060,201808,1,NPL
1061,202010,4,ARM
1062,201606,1,MLT
1063,201909,3,NMR
1064,201905,2,BRB
1065,202012,1,YEM
1066,201904,1,LBN
1067,201908,147,RUS
1068,202008,3,ISR
1069,201704,1,KWT
1070,201706,207,TUR
1071,201606,2281,
1072,201706,163,EUR
1073,201801,4,CZE
1074,201801,1,JAM
1075,201803,5,PRT
1076,201712,3,JPN
1077,201711,5,NIC
1078,201801,7,NLD
1079,201711,4,THA
1080,201503,363,GRC
1081,201602,117,GBR
1082,201703,2,GNQ
1083,201612,9,MEX
1084,201804,39,MEX
1085,201505,4,LTU
1086,201504,20,DJI
1087,201802,1,KAZ
1088,201803,8,SRB
1089,201703,3,UZB
1090,201605,2,SDN
1091,201603,19,ESP
1092,201511,12,POL
1093,201612,9,SAU
1094,201509,8,BGR
1095,201705,2,PRT
1096,201503,4,SDN
1097,201506,3,AIA
1098,201708,5,IDN
1099,201706,4,NMR
1100,201706,4,QAT
1101,201510,12,ARE
1102,201804,3,PRT
1103,201612,7,CUB
1104,201504,2,TWN
1105,201505,2,ALB
1106,201501,2,USA
1107,201606,196,GBR
1108,201508,2,JOR
1109,201505,1,ISL
1110,201710,16,BEL
1111,201806,144,ITA
1112,201710,9,JAM
1113,201708,1,LUX
1114,201808,3,KOR
1115,201509,3,EAF
1116,201809,10,LTU
1117,201701,1,SGP
1118,201802,1,PRK
1119,201810,6,BOL
1120,201804,2,PAK
1121,201909,13,IRL
1122,201809,9,AUS
1123,201809,13,BRA
1124,201701,1,SOM
1125,201807,4,ARM
1126,201908,4,MEX
1127,201811,18,IRN
1128,201811,30,POL
1129,201607,2,LIE
1130,202011,716,
1131,201910,4,CAN
1132,201805,1,MLI
1133,201807,1,PAK
1134,201710,2,QAT
1135,201808,3,KAZ
1136,202009,1,LVA
1137,201905,10,BRA
1138,201903,21,RUS
1139,201606,1,GTM
1140,201610,1,DMA
1141,201502,1,PER
1142,201911,1,COL
1143,201512,2,ZMB
1144,201807,1,COL
1145,202004,2,TWN
1146,202011,4,MKD
1147,202004,2,LBY
1148,201812,2,EST
1149,201912,1,ZWE
1150,202003,1,BGD
1151,201901,5,BGD
1152,202011,1,HUN
1153,201502,1,EST
1154,201905,2,MAR
1155,201903,3,IRQ
1156,202004,2,SGP
1157,202003,40,TUR
1158,202005,8,NOR
1159,201905,123,EUR
1160,202005,2,EST
1161,202007,2,MCO
1162,202008,126,FRA
1163,202008,11,ITA
1164,202008,4,MLI
1165,202009,82,FRA
1166,201608,291,DEU
1167,201611,9,ARM
1168,201611,14,CHE
1169,201611,103,RUS
1170,201703,11,VNM
1171,201707,7,CHL
1172,201708,6,VEN
1173,201701,56,UKR
1174,201610,51,BLR
1175,201610,91,IRN
1176,201803,73,RUS
1177,201803,25,ITA
1178,201711,55,RUS
1179,201610,1,VEN
1180,201711,20,TUR
1181,201602,39,IRQ
1182,201601,61,POL
1183,201509,235,USA
1184,201708,7,PRK
1185,201505,25,LVA
1186,201507,1,CZE
1187,201802,1,MWI
1188,201504,36,BEL
1189,201512,13,PAK
1190,201603,6,FIN
1191,201509,14,NLD
1192,201601,2,AIA
1193,201707,3,PSE
1194,201605,6,SWZ
1195,201710,2,ALB
1196,201502,4,WST
1197,201702,1,CHL
1198,201705,4,SRB
1199,201503,2,KEN
1200,201702,4,MLI
