,Actor2CountryCode,MonthYear,Count
947,GMB,201807,6
948,MDA,201512,13
949,BHR,201510,19
950,USA,201808,4684
951,SUR,201908,9
952,COK,201509,4
953,MNG,201512,13
954,MEA,201805,7
955,CHE,201812,230
956,SRB,201901,79
957,DMA,201505,16
958,OMN,201510,27
959,ALB,201808,62
960,BFA,201808,37
961,CHE,201811,414
962,IND,201811,152
963,NOR,201811,79
964,NGA,201811,227
965,LCA,201601,7
966,URY,201604,13
967,KWT,201607,12
968,GUY,201607,17
969,ARM,201909,121
970,IDN,201909,33
971,RUS,201806,1391
972,,201902,37548
973,CRB,201903,5
974,DMA,201807,24
975,ZMB,201509,3
976,CYP,201904,9
977,YEM,201904,78
978,BGR,201904,59
979,TGO,201504,12
980,IRQ,201909,146
981,BLZ,201812,3
982,BRA,201810,463
983,SRB,201810,89
984,JOR,202002,71
985,PNG,201503,1
986,PGS,202001,4
987,NLD,201911,203
988,SYR,201912,400
989,HUN,201912,34
990,URY,201607,25
991,FIN,201811,127
992,CAF,201811,104
993,MYS,201905,32
994,PHL,201905,85
995,WST,201810,33
996,PAN,201810,26
997,LBY,201911,79
998,MMR,201901,5
999,CUB,201910,49
1000,GUY,201910,11
1001,MWI,201902,4
1002,DMA,202002,9
1003,SLB,201910,7
1004,CHL,201909,42
1005,NAM,201912,3
1006,NMR,201812,19
1007,DJI,202004,1
1008,ZWE,201601,1
1009,ARM,201908,12
1010,TKM,201909,4
1011,PRK,202012,14
1012,PRK,202002,6
1013,BDI,201809,3
1014,VNM,201501,2
1015,GTM,201903,6
1016,ARE,202011,66
1017,MEA,201607,52
1018,BHR,201905,46
1019,SLB,201909,4
1020,NPL,202011,2
1021,SUR,201907,2
1022,TWN,202012,18
1023,VCT,202003,7
1024,LUX,201606,400
1025,DMA,201606,16
1026,HRV,201606,61
1027,BDI,201807,9
1028,BLZ,202004,1
1029,SMR,201810,1
1030,FJI,202009,3
1031,NER,202004,32
1032,PAK,202004,88
1033,KHM,202003,68
1034,VNM,202003,165
1035,MUS,202005,16
1036,CUB,201905,23
1037,CAN,201905,1090
1038,ARG,202007,36
1039,GBR,201907,3338
1040,CHE,201906,366
1041,MDA,202007,4
1042,FRA,202008,5137
1043,CHN,202008,647
1044,CAF,202008,16
1045,TUN,202008,76
1046,MYS,202008,25
1047,WST,201908,23
1048,CAF,202009,31
1049,ARE,202009,47
1050,KAZ,202009,6
1051,MMR,202002,16
1052,USA,202012,3032
1053,GNQ,201702,6
1054,USA,201611,7374
1055,NGA,201607,94
1056,DZA,201608,265
1057,BGR,201608,292
1058,BOL,201608,30
1059,TKM,201608,24
1060,,201603,55902
1061,MDV,201703,100
1062,SDN,201701,93
1063,CRI,201702,13
1064,NIC,201706,254
1065,MDV,201510,50
1066,UGA,201609,65
1067,ATG,201706,2
1068,URY,201706,32
1069,BRN,201609,13
1070,NMR,201612,29
1071,DJI,201612,14
1072,HRV,201607,47
1073,CIV,201612,31
1074,GRD,201702,5
1075,ARE,201607,104
1076,PSE,201705,188
1077,MNG,201612,4
1078,CUB,201705,51
1079,CRB,201705,3
1080,GNQ,201703,13
1081,SUR,201612,2
1082,SEA,201509,20
1083,DZA,201709,177
1084,CHN,201709,1131
1085,COM,201709,39
1086,NOR,201711,73
1087,LTU,201712,29
1088,CHL,201711,39
1089,OMN,201801,29
1090,CMR,201803,51
1091,TUR,201802,1136
1092,LUX,201802,38
1093,KGZ,201711,5
1094,SYC,201710,14
1095,BEL,201710,910
1096,TCD,201710,108
1097,FRA,201505,7549
1098,TUR,201507,491
1099,NLD,201506,942
1100,GBR,201503,3383
1101,ERI,201509,55
1102,NZL,201503,99
1103,MRT,201512,34
1104,UKR,201503,1160
1105,CIV,201603,737
1106,NGA,201507,227
1107,PRT,201507,125
1108,URY,201602,100
1109,USA,201501,119
1110,LKA,201505,55
1111,ZAF,201604,79
1112,VAT,201503,22
1113,BGD,201502,14
1114,ECU,201907,19
1115,TZA,201507,14
1116,WAF,201803,1
1117,FJI,201509,30
1118,CMR,201906,22
1119,GNQ,201906,6
1120,AZE,201906,98
1121,PAN,201906,13
1122,MEA,201505,22
1123,TGO,201604,20
1124,SYC,201603,14
1125,BEN,201504,12
1126,SVK,201804,14
1127,SEA,201804,16
1128,GRC,201807,289
1129,ATG,201906,3
1130,SLE,201602,13
1131,PAN,201812,43
1132,MDV,201812,34
1133,IRQ,201812,177
1134,MDG,201511,33
1135,STP,201510,6
1136,VAT,201501,2
1137,GRD,201512,6
1138,IND,202001,53
1139,PNG,201506,7
1140,CRB,201601,4
1141,CAN,201809,660
1142,IDN,201809,76
1143,DOM,201502,4
1144,ARE,201903,111
1145,MDA,201903,23
1146,KWT,201904,24
1147,BGR,201806,113
1148,DMA,201806,11
1149,GAB,201806,28
1150,ARM,201812,99
1151,BFA,201810,116
1152,MDG,201810,15
1153,MCO,202002,19
1154,MNG,202001,21
1155,MLT,202001,16
1156,BHR,201912,6
1157,IRL,201911,283
1158,GRC,201911,182
1159,WAF,201605,3
1160,SGP,201911,24
1161,SMR,201505,1
1162,BWA,201504,2
1163,IRN,201902,1074
1164,MHL,201909,3
1165,SLE,201903,4
1166,MLI,202012,259
1167,AND,201806,16
1168,SSD,201806,4
1169,SUR,202001,1
1170,JAM,201808,6
1171,MOZ,202011,10
1172,SEA,202011,4
1173,THA,201904,15
1174,GNQ,201910,2
1175,VUT,201910,8
1176,BLZ,201806,1
1177,WST,202010,245
1178,LTU,202010,122
1179,FIN,202010,17
1180,ABW,202010,1
1181,ERI,201606,30
1182,WAF,201606,3
1183,KNA,201902,3
1184,MDA,202010,6
1185,UZB,201804,1
1186,PLW,201911,1
1187,SLE,201812,1
1188,COK,202003,1
1189,AUT,202006,81
1190,RWA,202005,714
1191,PRT,202004,106
1192,IRN,202003,958
1193,UGA,202004,9
1194,NPL,202003,56
1195,KIR,202003,3
1196,PNG,202003,2
1197,TUN,202005,111
1198,MCO,201905,112
1199,TGO,202008,8
1200,PSE,202009,94
1201,,202002,30204
1202,HTI,202009,11
1203,KIR,202008,6
1204,KOR,201702,113
1205,MDG,201702,24
1206,IDN,201702,200
1207,RUS,201611,2314
1208,CAN,201610,1231
1209,THA,201708,21
1210,TCD,201607,40
1211,MUS,201704,22
1212,CHL,201704,71
1213,AFG,201704,77
1214,IRQ,201704,185
1215,JOR,201608,63
1216,AUT,201610,115
1217,GHA,201703,155
1218,CAN,201703,907
1219,IRL,201703,411
1220,MCO,201703,132
1221,SGP,201703,312
1222,RWA,201703,24
1223,COK,201702,2
1224,PAK,201703,140
1225,GTM,201704,7
1226,GMB,201702,9
1227,DOM,201708,44
1228,USA,201705,7924
1229,MDV,201604,95
1230,BGR,201705,98
1231,WLF,201706,1
1232,YEM,201609,107
1233,DJI,201609,10
1234,AUT,201612,304
1235,JOR,201601,858
1236,VEN,201509,44
1237,GUY,201608,13
1238,KOR,201705,169
